"NATMON_IND","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NLD","Netherlands","2018","2018",1.09437,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","NLD","Netherlands","2019","2019",1.05761,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LKA","Sri Lanka","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","LKA","Sri Lanka","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","GRC","Greece","2016","2016",0.30871,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","GRC","Greece","2017","2017",0.28015,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","GRC","Greece","2018","2018",0.28211,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","GRC","Greece","2019","2019",0.2627,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRY","Paraguay","2016","2016",0.58752,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRY","Paraguay","2020","2020",0.60315,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","PRY","Paraguay","2021","2021",0.54061,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MAC","China, Macao Special Administrative Region","2017","2017",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MAC","China, Macao Special Administrative Region","2018","2018",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MAC","China, Macao Special Administrative Region","2019","2019",,"a","Category not applicable"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","MAC","China, Macao Special Administrative Region","2020","2020",,"a","Category not applicable"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","DJI","Djibouti","2016","2016",0.01295,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LBR","Liberia","2016","2016",1.39123,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","LBR","Liberia","2021","2021",0.27239,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","SLV","El Salvador","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2019","2019",0.80475,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2020","2020",0.87379,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2021","2021",0.96053,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","EST","Estonia","2016","2016",0.4577,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","EST","Estonia","2017","2017",0.43259,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","EST","Estonia","2018","2018",0.45017,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","EST","Estonia","2019","2019",0.47284,,
"XGDP_4_FSGOV","Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",1.8582,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHE","Switzerland","2016","2016",0.53176,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHE","Switzerland","2017","2017",0.52757,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","CHE","Switzerland","2018","2018",0.49395,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","BRN","Brunei Darussalam","2016","2016",0.2505,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","KNA","Saint Kitts and Nevis","2021","2021",0.78889,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","RWA","Rwanda","2016","2016",0.89108,"‡","UIS Estimation"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","RWA","Rwanda","2018","2018",0.73853,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","RWA","Rwanda","2021","2021",0.97513,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","ABW","Aruba","2016","2016",0.79445,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUS","Australia","2016","2016",0.2337,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUS","Australia","2017","2017",0.29384,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUS","Australia","2018","2018",0.33148,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AUS","Australia","2019","2019",0.31793,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","SYC","Seychelles","2016","2016",0.91574,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","KGZ","Kyrgyzstan","2016","2016",0.22329,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","KGZ","Kyrgyzstan","2017","2017",0.21126,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","KGZ","Kyrgyzstan","2018","2018",0.2339,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","KGZ","Kyrgyzstan","2019","2019",0.19846,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","EGY","Egypt","2017","2017",0.70915,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","EGY","Egypt","2019","2019",0.59727,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",0.19068,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MUS","Mauritius","2017","2017",3.00844,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MSR","Montserrat","2018","2018",,"n","Magnitude nil or negligible"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","MSR","Montserrat","2019","2019",,"n","Magnitude nil or negligible"
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","HKG","China, Hong Kong Special Administrative Region","2017","2017",1.08086,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2019","2019",0.69187,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2020","2020",0.99043,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2021","2021",1.05803,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","MHL","Marshall Islands","2019","2019",2.02353,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2019","2019",1.49662,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2020","2020",1.86421,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","ARE","United Arab Emirates","2021","2021",2.01856,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NZL","New Zealand","2018","2018",0.35806,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","NZL","New Zealand","2019","2019",0.32803,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AZE","Azerbaijan","2017","2017",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",,"n","Magnitude nil or negligible"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","TCD","Chad","2018","2018",0.03666,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","DOM","Dominican Republic","2021","2021",,"a","Category not applicable"
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2016","2016",0.74967,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",0.74387,,
"XGDP_5T8_FSGOV","Government expenditure on tertiary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2019","2019",0.8179,,
"XGDP_02_FSGOV","Government expenditure on pre-primary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",0.09919,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CYM","Cayman Islands","2018","2018",0.4787,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","CYM","Cayman Islands","2019","2019",0.45661,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",0.99484,,
"XGDP_3_FSGOV","Government expenditure on upper secondary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2019","2019",1.00671,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CYM","Cayman Islands","2018","2018",0.52198,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","CYM","Cayman Islands","2019","2019",0.49,,
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",1.44366,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",2.4385,,
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AZE","Azerbaijan","2019","2019",1.62247,"+","National Estimation"
"XGDP_2T3_FSGOV","Government expenditure on secondary education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",2.30035,"+","National Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","BIH","Bosnia and Herzegovina","2018","2018",0.61006,,
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AZE","Azerbaijan","2019","2019",0.65207,"+","National Estimation"
"XGDP_1_FSGOV","Government expenditure on primary education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",0.84858,"+","National Estimation"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AZE","Azerbaijan","2019","2019",1.2496,"+","National Estimation"
"XGDP_2_FSGOV","Government expenditure on lower secondary education as a percentage of GDP (%)","AZE","Azerbaijan","2020","2020",1.70326,"+","National Estimation"
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","DNK","Denmark","2016","2016",0.45225,,
"XGDP_2T4_V_FSGOV","Government expenditure on secondary and post-secondary non-tertiary vocational education as a percentage of GDP (%)","DNK","Denmark","2017","2017",0.40737,,
